order_id,n_picks,touched_at_min,touched_at_max
8265,22,2019-11-16 14:46:59,2019-11-16 15:00:34
8266,25,2019-11-16 17:24:07,2019-11-16 17:53:22
8267,21,2019-11-16 11:15:05,2019-11-16 11:27:01
8268,3,2019-11-16 12:43:03,2019-11-16 12:56:02
8269,45,2019-11-16 14:15:56,2019-11-16 14:46:50
8270,36,2019-11-17 08:19:51,2019-11-17 08:59:00
8271,3,2019-11-16 19:20:19,2019-11-16 19:21:31
8272,50,2019-11-16 16:09:00,2019-11-16 17:23:24
8273,24,2019-11-16 15:50:28,2019-11-16 16:19:13
8274,23,2019-11-16 12:06:30,2019-11-16 12:49:43
8275,13,2019-11-16 11:14:47,2019-11-16 11:21:46
8276,17,2019-11-16 16:23:11,2019-11-16 16:44:05
8277,30,2019-11-16 14:20:09,2019-11-16 14:43:42
8278,18,2019-11-16 13:20:12,2019-11-16 13:46:13
8279,30,2019-11-16 14:22:23,2019-11-16 14:43:52
8280,9,2019-11-16 12:18:18,2019-11-16 12:46:50
8281,31,2019-11-16 14:19:20,2019-11-16 14:34:16
8282,2,2019-11-17 09:11:02,2019-11-17 09:46:07
8283,27,2019-11-16 13:06:50,2019-11-16 13:26:00
8284,2,2019-11-16 15:45:37,2019-11-16 16:29:28
8285,16,2019-11-16 15:46:46,2019-11-16 16:09:23
8286,21,2019-11-16 20:02:50,2019-11-16 20:13:19
8287,48,2019-11-16 14:52:05,2019-11-16 15:24:26
8288,29,2019-11-16 16:21:22,2019-11-16 16:46:58
8289,38,2019-11-17 12:06:47,2019-11-17 12:30:03
8290,2,2019-11-16 13:01:01,2019-11-16 13:02:25
8291,9,2019-11-16 13:35:21,2019-11-16 13:41:30
8292,19,2019-11-16 12:45:30,2019-11-16 12:57:29
8293,11,2019-11-16 15:36:34,2019-11-16 15:44:08
8294,37,2019-11-16 11:32:32,2019-11-16 12:02:46
8295,2,2019-11-16 16:08:11,2019-11-16 16:19:47
8296,10,2019-11-17 10:21:07,2019-11-17 10:28:01
8297,37,2019-11-17 09:14:06,2019-11-17 09:28:03
8298,19,2019-11-16 20:34:30,2019-11-16 20:55:10
8299,42,2019-11-16 17:03:43,2019-11-16 17:32:17
8300,17,2019-11-16 13:16:19,2019-11-16 13:50:55
8301,21,2019-11-16 15:27:55,2019-11-16 15:43:34
8302,14,2019-11-16 11:23:24,2019-11-16 11:52:02
8303,57,2019-11-16 17:03:05,2019-11-16 17:49:55
8304,23,2019-11-16 14:30:29,2019-11-16 15:05:42
8305,13,2019-11-16 14:21:38,2019-11-16 14:47:47
8306,28,2019-11-16 17:51:44,2019-11-16 18:52:49
8307,27,2019-11-16 18:49:24,2019-11-16 19:13:06
8308,16,2019-11-17 11:01:34,2019-11-17 11:28:13
8309,6,2019-11-16 15:21:58,2019-11-16 15:27:05
8310,2,2019-11-16 12:56:30,2019-11-16 13:25:46
8311,3,2019-11-16 11:49:23,2019-11-16 12:35:53
8312,5,2019-11-16 15:35:46,2019-11-16 16:21:33
8313,29,2019-11-16 17:53:37,2019-11-16 18:20:41
8314,2,2019-11-16 13:07:54,2019-11-16 13:19:37
8315,49,2019-11-17 08:31:09,2019-11-17 08:56:12
8316,55,2019-11-17 10:41:43,2019-11-17 12:08:35
8317,20,2019-11-16 15:08:05,2019-11-16 15:25:35
8318,41,2019-11-17 09:44:23,2019-11-17 10:18:10
8319,24,2019-11-17 09:18:54,2019-11-17 09:48:21
8320,2,2019-11-16 11:46:01,2019-11-16 11:51:33
8321,13,2019-11-16 14:35:28,2019-11-16 14:44:05
8322,9,2019-11-16 14:02:37,2019-11-16 14:13:21
8323,3,2019-11-17 10:45:38,2019-11-17 10:48:36
8324,12,2019-11-16 12:58:18,2019-11-16 13:10:59
8325,2,2019-11-17 09:51:51,2019-11-17 10:48:24
8326,34,2019-11-16 16:10:35,2019-11-16 16:42:31
8327,6,2019-11-16 13:23:21,2019-11-16 13:29:19
8328,11,2019-11-16 15:47:42,2019-11-16 15:59:02
8329,2,2019-11-16 17:33:54,2019-11-16 18:00:11
8330,63,2019-11-17 11:15:21,2019-11-17 12:05:34
8331,53,2019-11-16 12:37:24,2019-11-16 13:27:34
8332,37,2019-11-17 09:39:14,2019-11-17 10:27:55
8333,13,2019-11-16 15:02:59,2019-11-16 15:15:10
8334,9,2019-11-16 17:06:49,2019-11-16 17:15:52
8335,34,2019-11-17 11:09:06,2019-11-17 11:32:41
8336,22,2019-11-16 16:02:47,2019-11-16 16:39:45
8337,54,2019-11-16 17:19:14,2019-11-16 18:08:59
8338,22,2019-11-16 19:45:10,2019-11-16 20:06:25
8339,39,2019-11-16 14:30:03,2019-11-16 15:00:18
8340,28,2019-11-16 14:48:31,2019-11-16 15:17:55
8341,32,2019-11-16 16:52:25,2019-11-16 17:22:45
8342,17,2019-11-16 13:57:32,2019-11-16 14:24:30
8343,17,2019-11-16 15:08:48,2019-11-16 15:27:53
8344,22,2019-11-16 18:43:06,2019-11-16 19:02:44
8345,17,2019-11-16 17:09:55,2019-11-16 17:39:53
8346,53,2019-11-16 15:03:44,2019-11-16 15:48:42
8347,40,2019-11-16 17:46:51,2019-11-16 18:51:41
8348,22,2019-11-16 15:01:01,2019-11-16 15:24:27
8349,5,2019-11-16 16:13:27,2019-11-16 16:19:12
8350,28,2019-11-17 09:44:03,2019-11-17 10:02:50
8351,6,2019-11-16 13:57:16,2019-11-16 14:00:56
8352,36,2019-11-16 17:55:05,2019-11-16 18:39:42
8353,8,2019-11-16 13:29:51,2019-11-16 13:35:52
8354,39,2019-11-16 14:57:50,2019-11-16 15:28:42
8355,30,2019-11-16 19:24:41,2019-11-16 19:48:12
8356,41,2019-11-16 19:49:12,2019-11-16 20:45:51
8357,44,2019-11-16 13:47:05,2019-11-16 14:42:41
8358,37,2019-11-17 10:28:44,2019-11-17 11:00:51
8359,21,2019-11-17 12:22:09,2019-11-17 12:34:21
8360,63,2019-11-17 10:40:41,2019-11-17 11:23:56
8361,23,2019-11-17 10:27:11,2019-11-17 10:39:09
8362,20,2019-11-16 14:09:55,2019-11-16 14:29:51
8363,33,2019-11-16 18:12:17,2019-11-16 18:46:05
8364,19,2019-11-16 14:03:33,2019-11-16 14:27:27
8365,69,2019-11-16 15:31:59,2019-11-16 17:25:03
8366,36,2019-11-16 16:13:13,2019-11-16 16:41:36
8367,29,2019-11-16 17:22:52,2019-11-16 18:01:53
8368,31,2019-11-16 20:14:46,2019-11-16 21:07:14
8369,43,2019-11-16 15:23:32,2019-11-16 16:32:08
8370,31,2019-11-16 13:50:52,2019-11-16 14:41:20
8371,21,2019-11-16 15:43:49,2019-11-16 16:05:14
8372,3,2019-11-16 14:20:22,2019-11-16 14:27:45
8373,12,2019-11-16 14:20:27,2019-11-16 14:41:04
8374,31,2019-11-16 12:57:10,2019-11-16 13:20:11
8375,31,2019-11-16 15:46:04,2019-11-16 16:13:05
8376,64,2019-11-16 13:38:40,2019-11-16 14:42:36
8377,36,2019-11-16 13:27:11,2019-11-16 14:07:37
8378,33,2019-11-16 16:40:39,2019-11-16 16:58:56
8379,27,2019-11-17 08:32:20,2019-11-17 08:51:50
8380,29,2019-11-16 15:10:19,2019-11-16 15:46:53
8381,20,2019-11-16 19:55:23,2019-11-16 20:00:53
8382,30,2019-11-16 16:42:31,2019-11-16 18:43:47
8383,10,2019-11-16 16:25:14,2019-11-16 16:32:37
8384,27,2019-11-16 17:11:20,2019-11-16 17:31:16
8385,31,2019-11-16 13:36:55,2019-11-16 14:05:03
8386,9,2019-11-16 12:53:06,2019-11-16 13:08:08
8387,18,2019-11-16 16:16:56,2019-11-16 16:42:42
8388,28,2019-11-16 15:32:16,2019-11-16 16:20:42
8389,6,2019-11-16 16:41:16,2019-11-16 16:47:32
8390,18,2019-11-16 18:33:33,2019-11-16 19:00:54
8391,16,2019-11-17 17:24:11,2019-11-17 18:10:04
8392,12,2019-11-16 15:54:57,2019-11-16 16:02:25
8393,12,2019-11-17 11:46:41,2019-11-17 13:40:59
8394,31,2019-11-16 16:17:16,2019-11-16 16:39:20
8395,16,2019-11-16 20:00:11,2019-11-16 20:19:33
8396,31,2019-11-17 10:42:46,2019-11-17 11:16:12
8397,13,2019-11-16 15:29:36,2019-11-16 15:44:04
8398,12,2019-11-16 12:52:28,2019-11-16 13:13:48
8399,21,2019-11-16 12:24:30,2019-11-16 14:00:16
8400,44,2019-11-16 16:20:33,2019-11-16 18:25:07
8401,24,2019-11-16 17:07:39,2019-11-16 17:47:46
8402,11,2019-11-16 12:30:28,2019-11-16 13:04:58
8403,10,2019-11-16 16:55:49,2019-11-16 17:01:27
8404,23,2019-11-16 15:25:57,2019-11-16 15:40:57
8405,16,2019-11-16 17:22:20,2019-11-16 17:38:58
8406,42,2019-11-16 14:25:43,2019-11-16 15:08:15
8407,9,2019-11-16 16:53:05,2019-11-16 17:06:12
8408,7,2019-11-16 14:42:40,2019-11-16 14:48:57
8409,49,2019-11-16 15:38:18,2019-11-16 16:04:36
8410,4,2019-11-17 11:00:40,2019-11-17 11:11:16
8411,10,2019-11-16 18:14:03,2019-11-16 18:18:46
8412,2,2019-11-16 18:19:43,2019-11-16 18:20:05
8413,31,2019-11-16 18:19:23,2019-11-16 18:54:02
8414,35,2019-11-16 14:21:33,2019-11-16 15:19:58
8415,39,2019-11-16 17:23:48,2019-11-16 17:46:24
8416,27,2019-11-17 11:48:19,2019-11-17 12:06:12
8417,91,2019-11-17 11:39:42,2019-11-17 12:37:18
8418,2,2019-11-16 13:26:50,2019-11-16 13:42:10
8419,18,2019-11-17 09:45:42,2019-11-17 10:09:05
8420,26,2019-11-16 14:10:18,2019-11-16 14:32:42
8421,16,2019-11-16 15:10:44,2019-11-16 15:17:48
8422,26,2019-11-16 14:20:23,2019-11-16 15:33:35
8423,28,2019-11-17 09:36:20,2019-11-17 10:10:32
8424,18,2019-11-16 20:13:14,2019-11-16 20:38:14
8425,6,2019-11-16 16:20:23,2019-11-16 16:43:42
8426,46,2019-11-16 17:09:42,2019-11-16 17:37:45
8427,47,2019-11-16 17:28:00,2019-11-16 18:14:05
8428,18,2019-11-16 17:09:17,2019-11-16 17:24:38
8429,24,2019-11-16 17:44:26,2019-11-16 18:09:03
8430,25,2019-11-16 16:32:40,2019-11-16 17:26:25
8431,46,2019-11-16 17:34:26,2019-11-16 18:02:27
8432,67,2019-11-16 17:19:56,2019-11-16 18:22:45
8433,17,2019-11-16 13:30:28,2019-11-16 13:50:37
8434,23,2019-11-16 14:13:50,2019-11-16 15:00:53
8435,28,2019-11-16 16:17:02,2019-11-16 16:49:38
8436,18,2019-11-16 16:27:36,2019-11-16 17:00:13
8437,14,2019-11-17 10:33:24,2019-11-17 10:47:15
8438,11,2019-11-16 13:30:41,2019-11-16 13:55:30
8439,20,2019-11-16 14:30:54,2019-11-16 14:49:33
8440,41,2019-11-16 13:19:20,2019-11-16 14:00:30
8441,49,2019-11-16 17:50:33,2019-11-16 18:44:31
8442,37,2019-11-16 17:21:20,2019-11-16 17:40:59
8443,34,2019-11-16 16:20:41,2019-11-16 16:52:12
8444,21,2019-11-16 14:47:38,2019-11-16 14:58:29
8445,30,2019-11-16 14:46:48,2019-11-16 15:21:19
8446,30,2019-11-16 19:39:55,2019-11-16 20:35:28
8447,7,2019-11-17 13:11:05,2019-11-17 13:15:19
8448,39,2019-11-17 14:22:03,2019-11-17 15:27:51
8449,22,2019-11-16 13:17:52,2019-11-16 13:35:38
8450,22,2019-11-16 13:38:28,2019-11-16 13:58:14
8451,16,2019-11-16 14:33:26,2019-11-16 14:58:22
8452,14,2019-11-16 15:16:43,2019-11-16 15:29:39
8453,32,2019-11-16 16:04:43,2019-11-16 16:30:07
8454,15,2019-11-16 13:50:27,2019-11-16 14:07:36
8455,22,2019-11-16 17:10:55,2019-11-16 17:31:16
8456,47,2019-11-16 19:00:28,2019-11-16 19:42:21
8457,4,2019-11-16 15:39:45,2019-11-16 15:54:50
8458,27,2019-11-16 16:05:16,2019-11-16 16:47:13
8459,27,2019-11-17 12:41:59,2019-11-17 13:24:30
8460,27,2019-11-16 17:41:38,2019-11-16 18:05:06
8461,12,2019-11-17 08:49:29,2019-11-17 08:59:42
8462,23,2019-11-16 20:02:37,2019-11-16 20:33:22
8463,21,2019-11-16 15:46:17,2019-11-16 16:06:12
8464,22,2019-11-17 11:37:10,2019-11-17 11:54:58
8465,14,2019-11-16 12:29:05,2019-11-16 12:37:49
8466,13,2019-11-16 15:34:24,2019-11-16 16:00:58
8467,19,2019-11-17 19:44:27,2019-11-17 19:57:00
8468,30,2019-11-16 14:59:49,2019-11-16 15:23:53
8469,108,2019-11-16 14:54:58,2019-11-16 16:19:07
8470,2,2019-11-16 17:07:44,2019-11-16 17:15:57
8471,18,2019-11-16 16:22:02,2019-11-16 16:41:31
8472,21,2019-11-16 13:41:36,2019-11-16 13:55:37
8473,23,2019-11-16 12:55:41,2019-11-16 13:31:19
8474,3,2019-11-16 14:32:20,2019-11-16 14:36:22
8475,5,2019-11-16 15:05:30,2019-11-16 15:11:03
8476,52,2019-11-17 17:14:48,2019-11-17 17:53:22
8477,19,2019-11-17 09:04:47,2019-11-17 09:30:09
8478,23,2019-11-16 18:45:10,2019-11-16 19:22:28
8479,20,2019-11-17 13:00:31,2019-11-17 13:21:33
8480,32,2019-11-16 17:57:10,2019-11-16 18:28:38
8481,2,2019-11-16 14:45:23,2019-11-16 14:56:53
8482,21,2019-11-16 16:19:20,2019-11-16 16:34:12
8483,21,2019-11-17 11:20:25,2019-11-17 11:37:28
8484,2,2019-11-17 09:58:50,2019-11-17 10:19:09
8485,32,2019-11-17 10:48:23,2019-11-17 11:27:04
8486,90,2019-11-16 17:28:28,2019-11-16 18:55:47
8487,25,2019-11-16 17:59:47,2019-11-16 19:32:15
8488,49,2019-11-16 16:13:52,2019-11-16 16:52:14
8489,31,2019-11-17 10:53:08,2019-11-17 11:17:41
8490,30,2019-11-16 17:07:53,2019-11-16 17:30:31
8491,32,2019-11-16 17:27:28,2019-11-16 18:06:01
8492,23,2019-11-16 19:31:35,2019-11-16 20:08:37
8493,38,2019-11-16 17:23:58,2019-11-16 18:07:26
8494,29,2019-11-16 18:56:08,2019-11-16 19:16:26
8495,35,2019-11-16 18:43:28,2019-11-16 19:21:32
8496,21,2019-11-17 13:45:15,2019-11-17 13:57:08
8497,10,2019-11-16 18:27:12,2019-11-16 18:31:31
8498,18,2019-11-16 18:16:15,2019-11-16 18:37:04
8499,59,2019-11-16 16:49:01,2019-11-16 17:15:59
8500,7,2019-11-16 19:47:10,2019-11-16 19:53:16
8501,12,2019-11-16 14:55:48,2019-11-16 15:18:30
8502,14,2019-11-16 14:24:13,2019-11-16 14:32:36
8503,52,2019-11-16 14:14:50,2019-11-16 15:00:16
8504,42,2019-11-17 11:21:11,2019-11-17 12:53:36
8505,67,2019-11-16 14:53:03,2019-11-16 15:56:15
8506,12,2019-11-16 14:41:06,2019-11-16 14:56:35
8507,25,2019-11-16 18:19:30,2019-11-16 18:47:11
8508,35,2019-11-16 16:24:11,2019-11-16 16:49:00
8509,12,2019-11-17 11:20:24,2019-11-17 11:38:53
8510,3,2019-11-16 16:23:24,2019-11-16 16:29:45
8511,48,2019-11-16 15:16:16,2019-11-16 16:33:14
8512,49,2019-11-16 17:01:43,2019-11-16 17:54:10
8513,58,2019-11-17 10:20:31,2019-11-17 11:29:19
8514,31,2019-11-16 17:06:25,2019-11-16 17:32:50
8515,17,2019-11-16 17:53:59,2019-11-16 18:14:31
8516,31,2019-11-16 13:41:35,2019-11-16 14:44:00
8517,17,2019-11-17 09:54:15,2019-11-17 10:14:14
8518,36,2019-11-16 18:14:22,2019-11-16 18:54:00
8519,7,2019-11-16 17:18:59,2019-11-16 17:25:38
8520,24,2019-11-17 10:50:40,2019-11-17 11:25:04
8521,25,2019-11-17 10:51:24,2019-11-17 11:17:25
8522,29,2019-11-16 14:45:36,2019-11-16 15:00:48
8523,6,2019-11-16 17:35:43,2019-11-16 17:45:19
8524,49,2019-11-16 13:58:21,2019-11-16 14:48:36
8525,21,2019-11-17 09:48:05,2019-11-17 10:11:00
8526,9,2019-11-16 15:51:34,2019-11-16 15:55:29
8527,5,2019-11-16 17:43:13,2019-11-16 17:46:32
8528,28,2019-11-16 14:44:17,2019-11-16 15:22:21
8529,27,2019-11-17 08:31:59,2019-11-17 09:22:20
8530,3,2019-11-16 17:46:41,2019-11-16 18:42:38
8531,7,2019-11-16 18:41:42,2019-11-16 18:50:18
8532,13,2019-11-16 14:46:10,2019-11-16 14:56:49
8533,29,2019-11-16 18:24:13,2019-11-16 18:48:09
8534,57,2019-11-16 15:47:09,2019-11-16 16:22:55
8535,16,2019-11-16 15:50:59,2019-11-16 16:09:22
8536,47,2019-11-17 10:00:31,2019-11-17 10:39:08
8537,23,2019-11-16 17:43:09,2019-11-16 18:04:55
8538,20,2019-11-16 14:49:34,2019-11-16 15:20:00
8539,39,2019-11-16 13:24:30,2019-11-16 15:14:36
8540,28,2019-11-16 19:08:04,2019-11-16 19:33:09
8541,10,2019-11-16 15:45:37,2019-11-16 16:07:26
8542,38,2019-11-16 18:36:44,2019-11-16 19:10:25
8543,19,2019-11-16 19:10:02,2019-11-16 19:29:47
8544,23,2019-11-16 15:39:57,2019-11-16 16:26:02
8545,29,2019-11-17 09:41:56,2019-11-17 10:36:52
8546,21,2019-11-16 16:38:00,2019-11-16 16:58:12
8547,11,2019-11-16 16:02:55,2019-11-16 16:18:25
8548,31,2019-11-16 16:51:22,2019-11-16 16:53:16
8549,31,2019-11-16 15:53:00,2019-11-16 16:50:51
8550,12,2019-11-16 14:27:59,2019-11-16 15:04:45
8551,3,2019-11-16 16:24:39,2019-11-16 16:53:48
8552,11,2019-11-17 11:50:39,2019-11-17 13:18:11
8553,21,2019-11-16 21:03:44,2019-11-16 21:08:32
8554,5,2019-11-16 15:44:43,2019-11-16 16:40:51
8555,12,2019-11-16 19:55:02,2019-11-16 20:16:06
8556,26,2019-11-16 18:10:53,2019-11-16 18:33:07
8557,41,2019-11-16 17:05:51,2019-11-16 18:01:20
8558,36,2019-11-16 14:26:37,2019-11-16 15:15:07
8559,37,2019-11-16 19:00:46,2019-11-16 19:46:58
8560,52,2019-11-16 14:30:02,2019-11-16 15:22:58
8561,55,2019-11-17 09:14:35,2019-11-17 10:08:24
8562,20,2019-11-16 17:54:01,2019-11-16 18:23:03
8563,17,2019-11-16 17:12:45,2019-11-16 17:24:27
8564,51,2019-11-16 17:32:48,2019-11-16 18:28:16
8565,13,2019-11-16 14:31:44,2019-11-16 15:46:55
8566,35,2019-11-16 15:42:58,2019-11-16 16:46:55
8567,52,2019-11-16 18:17:48,2019-11-16 19:09:02
8568,51,2019-11-16 13:40:54,2019-11-16 14:53:43
8569,2,2019-11-16 14:25:41,2019-11-16 14:57:27
8570,39,2019-11-17 10:21:44,2019-11-17 11:33:50
8571,30,2019-11-16 17:59:52,2019-11-16 18:49:50
8572,45,2019-11-16 15:12:41,2019-11-16 15:48:28
8573,2,2019-11-16 16:00:14,2019-11-16 16:14:45
8574,46,2019-11-17 12:57:19,2019-11-17 13:23:50
8575,27,2019-11-17 17:05:21,2019-11-17 17:27:47
8576,53,2019-11-16 18:11:50,2019-11-16 19:32:06
8577,35,2019-11-16 16:52:26,2019-11-16 18:08:18
8578,27,2019-11-16 19:04:23,2019-11-16 19:33:38
8579,15,2019-11-17 13:24:08,2019-11-17 13:36:37
8580,30,2019-11-16 16:21:54,2019-11-16 16:47:30
8581,41,2019-11-16 17:14:30,2019-11-16 18:26:03
8582,16,2019-11-17 10:31:24,2019-11-17 10:59:19
8583,3,2019-11-17 12:07:09,2019-11-17 12:20:15
8584,54,2019-11-17 08:32:30,2019-11-17 09:47:57
8585,17,2019-11-16 16:29:06,2019-11-16 16:41:30
8586,52,2019-11-17 09:21:14,2019-11-17 09:58:13
8587,45,2019-11-16 15:11:01,2019-11-16 16:11:10
8588,39,2019-11-16 16:59:24,2019-11-16 17:17:26
8589,26,2019-11-16 18:22:04,2019-11-16 18:41:26
8590,20,2019-11-16 15:38:58,2019-11-16 16:06:16
8591,20,2019-11-17 12:31:12,2019-11-17 12:50:37
8592,17,2019-11-16 17:06:44,2019-11-16 17:19:06
8593,22,2019-11-16 15:31:38,2019-11-16 16:06:13
8594,14,2019-11-17 09:15:33,2019-11-17 09:28:02
8595,18,2019-11-16 17:21:05,2019-11-16 17:39:13
8596,42,2019-11-16 19:25:01,2019-11-16 20:30:33
8597,22,2019-11-16 15:29:19,2019-11-16 15:49:15
8598,11,2019-11-17 09:15:03,2019-11-17 09:40:34
8599,55,2019-11-16 15:22:13,2019-11-16 16:09:14
8600,41,2019-11-16 17:44:31,2019-11-16 18:42:40
8601,2,2019-11-17 13:20:01,2019-11-17 13:52:38
8602,26,2019-11-16 17:32:52,2019-11-16 17:57:22
8603,26,2019-11-16 15:28:33,2019-11-16 15:46:15
8604,19,2019-11-16 17:14:25,2019-11-16 17:31:53
8605,6,2019-11-16 16:23:29,2019-11-16 17:03:51
8606,17,2019-11-16 15:29:28,2019-11-16 15:46:48
8607,37,2019-11-16 14:22:56,2019-11-16 15:10:16
8608,2,2019-11-16 18:07:23,2019-11-16 18:23:02
8609,63,2019-11-16 20:34:20,2019-11-16 21:14:49
8610,20,2019-11-16 18:01:41,2019-11-16 18:42:54
8611,27,2019-11-16 19:28:14,2019-11-16 19:43:11
8612,2,2019-11-16 16:59:53,2019-11-16 17:28:22
8613,42,2019-11-16 14:24:45,2019-11-16 15:05:14
8614,24,2019-11-16 14:45:39,2019-11-16 15:15:29
8615,20,2019-11-16 15:51:16,2019-11-16 16:14:08
8616,30,2019-11-17 08:35:36,2019-11-17 08:58:21
8617,34,2019-11-16 18:23:12,2019-11-16 18:45:18
8618,30,2019-11-16 14:48:08,2019-11-16 15:21:03
8619,20,2019-11-16 15:13:08,2019-11-16 15:27:36
8620,3,2019-11-17 09:40:19,2019-11-17 09:48:26
8621,3,2019-11-17 11:49:04,2019-11-17 12:21:47
8622,12,2019-11-16 15:34:43,2019-11-16 15:59:00
8623,29,2019-11-16 15:33:52,2019-11-16 16:53:26
8624,24,2019-11-16 18:19:07,2019-11-16 18:37:35
8625,21,2019-11-16 18:25:04,2019-11-16 18:44:14
8626,23,2019-11-16 19:31:53,2019-11-16 19:50:10
8627,34,2019-11-16 16:19:29,2019-11-16 16:56:11
8628,5,2019-11-17 09:57:42,2019-11-17 10:44:44
8629,66,2019-11-16 16:22:39,2019-11-16 17:19:20
8630,15,2019-11-16 14:25:49,2019-11-16 16:09:18
8631,26,2019-11-16 16:37:48,2019-11-16 17:23:33
8632,31,2019-11-16 18:28:05,2019-11-16 19:07:51
8633,16,2019-11-17 12:09:09,2019-11-17 12:10:40
8634,11,2019-11-16 17:06:57,2019-11-16 17:25:16
8635,25,2019-11-16 17:23:15,2019-11-16 17:47:41
8636,11,2019-11-16 15:47:47,2019-11-16 15:57:35
8637,9,2019-11-17 10:57:58,2019-11-17 11:16:22
8638,29,2019-11-16 15:50:39,2019-11-16 16:14:51
8639,38,2019-11-17 18:21:44,2019-11-17 18:44:53
8640,32,2019-11-16 16:48:57,2019-11-16 17:03:02
8641,16,2019-11-16 15:22:59,2019-11-16 15:35:43
8642,21,2019-11-17 18:43:02,2019-11-17 19:10:24
8643,11,2019-11-16 17:53:34,2019-11-16 18:05:40
8644,20,2019-11-17 10:48:35,2019-11-17 11:33:33
8645,5,2019-11-16 16:25:42,2019-11-16 17:05:06
8646,13,2019-11-16 17:48:03,2019-11-16 18:06:58
8647,20,2019-11-17 09:20:10,2019-11-17 09:44:27
8648,3,2019-11-16 18:21:31,2019-11-16 18:50:32
8649,9,2019-11-17 16:37:36,2019-11-17 16:45:26
8650,2,2019-11-16 18:44:46,2019-11-16 19:01:20
8651,29,2019-11-17 15:12:24,2019-11-17 15:43:41
8652,85,2019-11-17 09:58:39,2019-11-17 11:16:16
8653,16,2019-11-16 18:29:18,2019-11-16 18:44:41
8654,48,2019-11-16 15:04:08,2019-11-16 16:14:44
8655,16,2019-11-16 17:41:10,2019-11-16 18:03:39
8656,20,2019-11-16 16:34:27,2019-11-16 16:51:43
8657,36,2019-11-16 19:50:03,2019-11-16 20:32:37
8658,9,2019-11-16 16:08:51,2019-11-16 16:23:17
8659,32,2019-11-17 10:02:24,2019-11-17 10:16:13
8660,34,2019-11-16 18:21:45,2019-11-16 18:42:36
8661,2,2019-11-16 15:26:34,2019-11-16 16:00:33
8662,25,2019-11-16 17:57:25,2019-11-16 18:11:17
8663,27,2019-11-16 19:25:52,2019-11-16 19:50:21
8664,53,2019-11-16 18:47:40,2019-11-16 19:41:22
8665,26,2019-11-17 08:34:35,2019-11-17 08:49:38
8666,50,2019-11-17 09:09:30,2019-11-17 09:38:19
8667,7,2019-11-16 16:54:53,2019-11-16 17:07:09
8668,86,2019-11-16 17:36:55,2019-11-16 19:00:54
8669,13,2019-11-16 17:36:16,2019-11-16 18:02:00
8670,32,2019-11-17 17:14:25,2019-11-17 17:44:30
8671,29,2019-11-16 16:32:09,2019-11-16 17:18:10
8672,8,2019-11-16 15:59:08,2019-11-16 16:11:20
8673,60,2019-11-17 13:10:14,2019-11-17 13:54:58
8674,27,2019-11-16 16:54:03,2019-11-16 17:52:15
8675,36,2019-11-17 16:33:55,2019-11-17 17:28:16
8676,19,2019-11-17 16:47:53,2019-11-17 17:18:17
8677,6,2019-11-16 19:19:50,2019-11-16 19:30:58
8678,3,2019-11-16 18:51:07,2019-11-16 18:55:26
8679,20,2019-11-17 09:38:44,2019-11-17 11:02:08
8680,36,2019-11-16 17:49:07,2019-11-16 18:32:54
8681,23,2019-11-16 19:12:53,2019-11-16 19:29:43
8682,19,2019-11-16 16:10:02,2019-11-16 16:25:20
8683,3,2019-11-17 09:31:30,2019-11-17 09:51:27
8684,17,2019-11-16 15:45:41,2019-11-16 16:19:19
8685,14,2019-11-16 15:14:22,2019-11-16 15:39:10
8686,22,2019-11-16 16:33:40,2019-11-16 17:47:15
8687,35,2019-11-17 14:14:54,2019-11-17 14:53:29
8688,3,2019-11-16 17:00:46,2019-11-16 17:09:05
8689,18,2019-11-17 17:06:39,2019-11-17 18:07:24
8690,23,2019-11-16 16:32:20,2019-11-16 16:59:36
8691,25,2019-11-16 15:58:08,2019-11-16 16:22:46
8692,27,2019-11-16 18:16:06,2019-11-16 18:41:21
8693,2,2019-11-16 17:46:00,2019-11-16 17:55:30
8694,14,2019-11-16 16:49:06,2019-11-16 17:06:17
8695,17,2019-11-16 20:44:03,2019-11-16 21:12:41
8696,20,2019-11-16 19:02:59,2019-11-16 19:18:46
8697,76,2019-11-16 17:57:39,2019-11-16 18:33:58
8698,22,2019-11-16 19:53:56,2019-11-16 20:47:58
8699,45,2019-11-17 13:52:02,2019-11-17 14:39:48
8700,16,2019-11-17 10:15:00,2019-11-17 10:28:17
8701,2,2019-11-17 09:05:18,2019-11-17 10:36:54
8702,9,2019-11-16 17:20:55,2019-11-16 17:33:33
8703,54,2019-11-16 15:27:02,2019-11-16 17:21:48
8704,22,2019-11-17 10:29:20,2019-11-17 11:22:40
8705,22,2019-11-16 16:39:15,2019-11-16 17:06:39
8706,6,2019-11-17 12:15:54,2019-11-17 12:17:57
8707,24,2019-11-16 19:32:31,2019-11-16 20:01:06
8708,46,2019-11-17 20:26:04,2019-11-17 20:59:37
8709,19,2019-11-17 08:36:40,2019-11-17 08:47:37
8710,16,2019-11-17 15:01:11,2019-11-17 16:12:01
8711,53,2019-11-16 16:57:04,2019-11-16 18:30:22
8712,7,2019-11-17 16:06:29,2019-11-17 17:09:09
8713,37,2019-11-17 08:41:31,2019-11-17 09:25:49
8714,34,2019-11-17 14:30:36,2019-11-17 15:12:26
